424,삼성,KIA,2,2023-05-17 18:30:00,0,수
425,삼성,KIA,3,2023-05-18 18:30:00,0,목
426,삼성,KT,1,2023-05-26 18:30:00,0,금
427,삼성,KT,2,2023-05-27 14:00:00,1,토
428,삼성,KT,3,2023-05-28 14:00:00,1,일
429,삼성,NC,1,2023-06-06 17:00:00,1,화
430,삼성,NC,2,2023-06-07 18:30:00,0,수
431,삼성,NC,3,2023-06-08 18:30:00,0,목
432,삼성,롯데,1,2023-06-09 18:30:00,0,금
433,삼성,롯데,2,2023-06-10 17:00:00,1,토
434,삼성,롯데,3,2023-06-11 17:00:00,1,일
435,삼성,키움,1,2023-06-20 18:30:00,0,화
436,삼성,키움,2,2023-06-21 18:30:00,0,수
437,삼성,키움,3,2023-06-22 18:30:00,0,목
438,삼성,한화,1,2023-06-30 18:30:00,0,금
439,삼성,한화,2,2023-07-01 18:00:00,1,토
440,삼성,한화,3,2023-07-02 17:00:00,1,일
441,삼성,두산,1,2023-07-04 18:30:00,0,화
442,삼성,두산,2,2023-07-05 18:30:00,0,수
443,삼성,두산,3,2023-07-06 18:30:00,0,목
444,삼성,KT,1,2023-07-21 18:30:00,0,금
445,삼성,KT,2,2023-07-22 18:00:00,1,토
446,삼성,KT,3,2023-07-23 17:00:00,1,일
447,삼성,SSG,1,2023-07-25 18:30:00,0,화
448,삼성,SSG,2,2023-07-26 18:30:00,0,수
449,삼성,SSG,3,2023-07-27 18:30:00,0,목
450,삼성,KIA,1,2023-08-01 18:30:00,0,화
451,삼성,KIA,2,2023-08-02 18:30:00,0,수
452,삼성,KIA,3,2023-08-03 18:30:00,0,목
453,삼성,LG,1,2023-08-04 18:30:00,0,금
454,삼성,LG,2,2023-08-05 18:00:00,1,토
455,삼성,LG,3,2023-08-06 17:00:00,1,일
456,삼성,LG,4,2023-08-15 17:00:00,1,화
457,삼성,LG,5,2023-08-16 18:30:00,0,수
458,삼성,LG,6,2023-08-17 18:30:00,0,목
459,삼성,KIA,1,2023-08-18 18:30:00,0,금
